  CALL    scripts/checksyscalls.sh
  CC [M]  sound/soc/codecs/snd-soc-wm8904.mod.o
  CC [M]  sound/soc/codecs/snd-soc-wm8960.mod.o
  CC [M]  sound/soc/codecs/snd-soc-wm8962.mod.o
  CC [M]  sound/soc/codecs/snd-soc-wm8978.mod.o
  CC [M]  sound/soc/codecs/snd-soc-wsa881x.mod.o
  CC [M]  sound/soc/fsl/snd-soc-fsl-asrc.mod.o
  CC [M]  sound/soc/fsl/snd-soc-fsl-audmix.mod.o
  CC [M]  sound/soc/fsl/snd-soc-fsl-easrc.mod.o
  CC [M]  sound/soc/fsl/snd-soc-fsl-esai.mod.o
  CC [M]  sound/soc/fsl/snd-soc-fsl-micfil.mod.o
  CC [M]  sound/soc/fsl/snd-soc-fsl-sai.mod.o
  CC [M]  sound/soc/fsl/snd-soc-fsl-spdif.mod.o
  CC [M]  sound/soc/fsl/snd-soc-fsl-ssi.mod.o
  CC [M]  sound/soc/fsl/snd-soc-fsl-utils.mod.o
  CC [M]  sound/soc/fsl/snd-soc-imx-audmux.mod.o
  CC [M]  sound/soc/generic/snd-soc-audio-graph-card.mod.o
  CC [M]  sound/soc/generic/snd-soc-audio-graph-card2.mod.o
  CC [M]  sound/soc/generic/snd-soc-simple-card-utils.mod.o
  CC [M]  sound/soc/generic/snd-soc-simple-card.mod.o
  CC [M]  sound/soc/sunxi/sun4i-i2s.mod.o
  CC [M]  sound/soc/sunxi/sun4i-spdif.mod.o
  CC [M]  sound/soc/sunxi/sun50i-codec-analog.mod.o
  CC [M]  sound/soc/sunxi/sun8i-adda-pr-regmap.mod.o
  CC [M]  sound/soc/sunxi/sun8i-codec-analog.mod.o
  CC [M]  sound/soc/sunxi/sun8i-codec.mod.o
  LD [M]  arch/arm64/crypto/aes-neon-blk.ko
  LD [M]  arch/arm64/crypto/aes-neon-bs.ko
  LD [M]  arch/arm64/crypto/chacha-neon.ko
  LD [M]  arch/arm64/crypto/crct10dif-ce.ko
  LD [M]  arch/arm64/crypto/sha3-ce.ko
  LD [M]  arch/arm64/crypto/sha512-arm64.ko
  LD [M]  arch/arm64/crypto/sha512-ce.ko
  LD [M]  arch/arm64/crypto/sm3-ce.ko
  LD [M]  arch/arm64/lib/xor-neon.ko
  LD [M]  crypto/af_alg.ko
  LD [M]  crypto/algif_rng.ko
  LD [M]  crypto/authenc.ko
  LD [M]  crypto/authencesn.ko
  LD [M]  crypto/blake2b_generic.ko
  LD [M]  crypto/cbc.ko
  LD [M]  crypto/ccm.ko
  LD [M]  crypto/cmac.ko
  LD [M]  crypto/crypto_engine.ko
  LD [M]  crypto/ctr.ko
  LD [M]  crypto/curve25519-generic.ko
  LD [M]  crypto/des_generic.ko
  LD [M]  crypto/dh_generic.ko
  LD [M]  crypto/ecb.ko
  LD [M]  crypto/ecc.ko
  LD [M]  crypto/ecdh_generic.ko
  LD [M]  crypto/gcm.ko
  LD [M]  crypto/ghash-generic.ko
  LD [M]  crypto/md5.ko
  LD [M]  crypto/michael_mic.ko
  LD [M]  crypto/sha256_generic.ko
  LD [M]  crypto/sha3_generic.ko
  LD [M]  crypto/sm3.ko
  LD [M]  crypto/sm3_generic.ko
  LD [M]  crypto/sm4.ko
  LD [M]  crypto/sm4_generic.ko
  LD [M]  crypto/xor.ko
  LD [M]  crypto/xts.ko
  LD [M]  crypto/xxhash_generic.ko
  LD [M]  drivers/base/regmap/regmap-sdw.ko
  LD [M]  drivers/base/regmap/regmap-slimbus.ko
  LD [M]  drivers/base/regmap/regmap-spmi.ko
  LD [M]  drivers/block/nbd.ko
  LD [M]  drivers/bus/mhi/host/mhi.ko
  LD [M]  drivers/char/hw_random/arm_smccc_trng.ko
  LD [M]  drivers/char/hw_random/cn10k-rng.ko
  LD [M]  drivers/char/hw_random/optee-rng.ko
  LD [M]  drivers/char/hw_random/rng-core.ko
  LD [M]  drivers/char/ipmi/ipmi_devintf.ko
  LD [M]  drivers/char/ipmi/ipmi_msghandler.ko
  LD [M]  drivers/char/ipmi/ipmi_si.ko
  LD [M]  drivers/clk/clk-bd718x7.ko
  LD [M]  drivers/cpufreq/cpufreq_conservative.ko
  LD [M]  drivers/cpufreq/cpufreq_powersave.ko
  LD [M]  drivers/cpufreq/sun50i-cpufreq-nvmem.ko
  LD [M]  drivers/crypto/allwinner/sun8i-ce/sun8i-ce.ko
  LD [M]  drivers/crypto/amlogic/amlogic-gxl-crypto.ko
  LD [M]  drivers/crypto/ccree/ccree.ko
  LD [M]  drivers/devfreq/governor_userspace.ko
  LD [M]  drivers/dma/bcm-sba-raid.ko
  LD [M]  drivers/dma/sun6i-dma.ko
  LD [M]  drivers/extcon/extcon-ptn5150.ko
  LD [M]  drivers/fpga/altera-cvp.ko
  LD [M]  drivers/fpga/altera-freeze-bridge.ko
  LD [M]  drivers/fpga/fpga-bridge.ko
  LD [M]  drivers/fpga/fpga-region.ko
  LD [M]  drivers/fpga/of-fpga-region.ko
  LD [M]  drivers/gnss/gnss-mtk.ko
  LD [M]  drivers/gnss/gnss-serial.ko
  LD [M]  drivers/gnss/gnss.ko
  LD [M]  drivers/gpio/gpio-altera.ko
  LD [M]  drivers/gpio/gpio-bd9571mwv.ko
  LD [M]  drivers/gpio/gpio-wcd934x.ko
  LD [M]  drivers/gpu/drm/arm/display/komeda/komeda.ko
  LD [M]  drivers/gpu/drm/arm/hdlcd.ko
  LD [M]  drivers/gpu/drm/arm/mali-dp.ko
  LD [M]  drivers/gpu/drm/bridge/adv7511/adv7511.ko
  LD [M]  drivers/gpu/drm/bridge/cadence/cdns-mhdp8546.ko
  LD [M]  drivers/gpu/drm/bridge/display-connector.ko
  LD [M]  drivers/gpu/drm/bridge/lontium-lt8912b.ko
  LD [M]  drivers/gpu/drm/bridge/lontium-lt9611.ko
  LD [M]  drivers/gpu/drm/bridge/lontium-lt9611uxc.ko
  LD [M]  drivers/gpu/drm/bridge/nwl-dsi.ko
  LD [M]  drivers/gpu/drm/bridge/parade-ps8640.ko
  LD [M]  drivers/gpu/drm/bridge/sii902x.ko
  LD [M]  drivers/gpu/drm/bridge/simple-bridge.ko
  LD [M]  drivers/gpu/drm/bridge/synopsys/dw-hdmi-ahb-audio.ko
  LD [M]  drivers/gpu/drm/bridge/synopsys/dw-hdmi-cec.ko
  LD [M]  drivers/gpu/drm/bridge/synopsys/dw-hdmi-i2s-audio.ko
  LD [M]  drivers/gpu/drm/bridge/synopsys/dw-hdmi.ko
  LD [M]  drivers/gpu/drm/bridge/thc63lvd1024.ko
  LD [M]  drivers/gpu/drm/bridge/ti-sn65dsi86.ko
  LD [M]  drivers/gpu/drm/display/drm_display_helper.ko
  LD [M]  drivers/gpu/drm/display/drm_dp_aux_bus.ko
  LD [M]  drivers/gpu/drm/drm.ko
  LD [M]  drivers/gpu/drm/drm_dma_helper.ko
  LD [M]  drivers/gpu/drm/drm_kms_helper.ko
  LD [M]  drivers/gpu/drm/drm_panel_orientation_quirks.ko
  LD [M]  drivers/gpu/drm/drm_shmem_helper.ko
  LD [M]  drivers/gpu/drm/drm_ttm_helper.ko
  LD [M]  drivers/gpu/drm/drm_vram_helper.ko
  LD [M]  drivers/gpu/drm/etnaviv/etnaviv.ko
  LD [M]  drivers/gpu/drm/hisilicon/hibmc/hibmc-drm.ko
  LD [M]  drivers/gpu/drm/hisilicon/kirin/dw_drm_dsi.ko
  LD [M]  drivers/gpu/drm/hisilicon/kirin/kirin-drm.ko
  LD [M]  drivers/gpu/drm/i2c/ch7006.ko
  LD [M]  drivers/gpu/drm/i2c/sil164.ko
  LD [M]  drivers/gpu/drm/i2c/tda998x.ko
  LD [M]  drivers/gpu/drm/lima/lima.ko
  LD [M]  drivers/gpu/drm/nouveau/nouveau.ko
  LD [M]  drivers/gpu/drm/panel/panel-boe-tv101wum-nl6.ko
  LD [M]  drivers/gpu/drm/panel/panel-edp.ko
  LD [M]  drivers/gpu/drm/panel/panel-lvds.ko
  LD [M]  drivers/gpu/drm/panel/panel-mantix-mlaf057we51.ko
  LD [M]  drivers/gpu/drm/panel/panel-raydium-rm67191.ko
  LD [M]  drivers/gpu/drm/panel/panel-simple.ko
  LD [M]  drivers/gpu/drm/panel/panel-sitronix-st7703.ko
  LD [M]  drivers/gpu/drm/panel/panel-truly-nt35597.ko
  LD [M]  drivers/gpu/drm/panfrost/panfrost.ko
  LD [M]  drivers/gpu/drm/pl111/pl111_drm.ko
  LD [M]  drivers/gpu/drm/rcar-du/rcar_dw_hdmi.ko
  LD [M]  drivers/gpu/drm/scheduler/gpu-sched.ko
  LD [M]  drivers/gpu/drm/sun4i/sun4i-drm.ko
  LD [M]  drivers/gpu/drm/sun4i/sun4i-tcon.ko
  LD [M]  drivers/gpu/drm/sun4i/sun4i_tv.ko
  LD [M]  drivers/gpu/drm/sun4i/sun6i_drc.ko
  LD [M]  drivers/gpu/drm/sun4i/sun6i_mipi_dsi.ko
  LD [M]  drivers/gpu/drm/sun4i/sun8i-drm-hdmi.ko
  LD [M]  drivers/gpu/drm/sun4i/sun8i-mixer.ko
  LD [M]  drivers/gpu/drm/sun4i/sun8i_tcon_top.ko
  LD [M]  drivers/gpu/drm/tidss/tidss.ko
  LD [M]  drivers/gpu/drm/ttm/ttm.ko
  LD [M]  drivers/hid/hid-multitouch.ko
  LD [M]  drivers/hid/i2c-hid/i2c-hid-of.ko
  LD [M]  drivers/hid/i2c-hid/i2c-hid.ko
  LD [M]  drivers/hwmon/gpio-fan.ko
  LD [M]  drivers/hwmon/ina2xx.ko
  LD [M]  drivers/hwmon/ina3221.ko
  LD [M]  drivers/hwmon/jc42.ko
  LD [M]  drivers/hwmon/lm75.ko
  LD [M]  drivers/hwmon/lm90.ko
  LD [M]  drivers/hwmon/pwm-fan.ko
  LD [M]  drivers/hwtracing/coresight/coresight-catu.ko
  LD [M]  drivers/hwtracing/coresight/coresight-cpu-debug.ko
  LD [M]  drivers/hwtracing/coresight/coresight-cti.ko
  LD [M]  drivers/hwtracing/coresight/coresight-etb10.ko
  LD [M]  drivers/hwtracing/coresight/coresight-funnel.ko
  LD [M]  drivers/hwtracing/coresight/coresight-replicator.ko
  LD [M]  drivers/hwtracing/coresight/coresight-stm.ko
  LD [M]  drivers/hwtracing/coresight/coresight-tmc.ko
  LD [M]  drivers/hwtracing/coresight/coresight-tpiu.ko
  LD [M]  drivers/hwtracing/coresight/coresight.ko
  LD [M]  drivers/hwtracing/stm/stm_core.ko
  LD [M]  drivers/i2c/busses/i2c-cadence.ko
  LD [M]  drivers/i2c/busses/i2c-gpio.ko
  LD [M]  drivers/iio/adc/max9611.ko
  LD [M]  drivers/iio/adc/qcom-spmi-adc5.ko
  LD [M]  drivers/iio/adc/qcom-spmi-vadc.ko
  LD [M]  drivers/iio/adc/qcom-vadc-common.ko
  LD [M]  drivers/iio/adc/ti-ads1015.ko
  LD [M]  drivers/iio/buffer/industrialio-triggered-buffer.ko
  LD [M]  drivers/iio/buffer/kfifo_buf.ko
  LD [M]  drivers/iio/common/cros_ec_sensors/cros_ec_sensors.ko
  LD [M]  drivers/iio/common/cros_ec_sensors/cros_ec_sensors_core.ko
  LD [M]  drivers/iio/common/st_sensors/st_sensors.ko
  LD [M]  drivers/iio/common/st_sensors/st_sensors_i2c.ko
  LD [M]  drivers/iio/common/st_sensors/st_sensors_spi.ko
  LD [M]  drivers/iio/imu/st_lsm6dsx/st_lsm6dsx.ko
  LD [M]  drivers/iio/imu/st_lsm6dsx/st_lsm6dsx_i2c.ko
  LD [M]  drivers/iio/imu/st_lsm6dsx/st_lsm6dsx_spi.ko
  LD [M]  drivers/iio/light/cros_ec_light_prox.ko
  LD [M]  drivers/iio/light/isl29018.ko
  LD [M]  drivers/iio/light/vcnl4000.ko
  LD [M]  drivers/iio/magnetometer/st_magn_i2c.ko
  LD [M]  drivers/iio/magnetometer/st_magn.ko
  LD [M]  drivers/iio/magnetometer/st_magn_spi.ko
  LD [M]  drivers/iio/pressure/cros_ec_baro.ko
  LD [M]  drivers/iio/pressure/mpl3115.ko
  LD [M]  drivers/input/keyboard/adc-keys.ko
  LD [M]  drivers/input/misc/pwm-beeper.ko
  LD [M]  drivers/input/misc/pwm-vibra.ko
  LD [M]  drivers/input/touchscreen/atmel_mxt_ts.ko
  LD [M]  drivers/input/touchscreen/edt-ft5x06.ko
  LD [M]  drivers/input/touchscreen/goodix_ts.ko
  LD [M]  drivers/leds/led-class-multicolor.ko
  LD [M]  drivers/leds/leds-lm3692x.ko
  LD [M]  drivers/leds/leds-pca9532.ko
  LD [M]  drivers/leds/rgb/leds-qcom-lpg.ko
  LD [M]  drivers/md/dm-log.ko
  LD [M]  drivers/md/dm-mirror.ko
  LD [M]  drivers/md/dm-mod.ko
  LD [M]  drivers/md/dm-region-hash.ko
  LD [M]  drivers/md/dm-zero.ko
  LD [M]  drivers/md/md-mod.ko
  LD [M]  drivers/media/cec/core/cec.ko
  LD [M]  drivers/media/common/videobuf2/videobuf2-common.ko
  LD [M]  drivers/media/common/videobuf2/videobuf2-dma-contig.ko
  LD [M]  drivers/media/common/videobuf2/videobuf2-memops.ko
  LD [M]  drivers/media/common/videobuf2/videobuf2-v4l2.ko
  LD [M]  drivers/media/common/videobuf2/videobuf2-vmalloc.ko
  LD [M]  drivers/media/dvb-core/dvb-core.ko
  LD [M]  drivers/media/i2c/imx219.ko
  LD [M]  drivers/media/i2c/ir-kbd-i2c.ko
  LD [M]  drivers/media/i2c/ov5640.ko
  LD [M]  drivers/media/i2c/ov5645.ko
  LD [M]  drivers/media/mc/mc.ko
  LD [M]  drivers/media/platform/sunxi/sun6i-csi/sun6i-csi.ko
  LD [M]  drivers/media/platform/verisilicon/hantro-vpu.ko
  LD [M]  drivers/media/rc/keymaps/rc-adstech-dvb-t-pci.ko
  LD [M]  drivers/media/rc/keymaps/rc-alink-dtu-m.ko
  LD [M]  drivers/media/rc/keymaps/rc-anysee.ko
  LD [M]  drivers/media/rc/keymaps/rc-apac-viewcomp.ko
  LD [M]  drivers/media/rc/keymaps/rc-astrometa-t2hybrid.ko
  LD [M]  drivers/media/rc/keymaps/rc-asus-pc39.ko
  LD [M]  drivers/media/rc/keymaps/rc-asus-ps3-100.ko
  LD [M]  drivers/media/rc/keymaps/rc-ati-tv-wonder-hd-600.ko
  LD [M]  drivers/media/rc/keymaps/rc-ati-x10.ko
  LD [M]  drivers/media/rc/keymaps/rc-avermedia-a16d.ko
  LD [M]  drivers/media/rc/keymaps/rc-avermedia-cardbus.ko
  LD [M]  drivers/media/rc/keymaps/rc-avermedia-dvbt.ko
  LD [M]  drivers/media/rc/keymaps/rc-avermedia-m135a.ko
  LD [M]  drivers/media/rc/keymaps/rc-avermedia-m733a-rm-k6.ko
  LD [M]  drivers/media/rc/keymaps/rc-avermedia-rm-ks.ko
  LD [M]  drivers/media/rc/keymaps/rc-avermedia.ko
  LD [M]  drivers/media/rc/keymaps/rc-avertv-303.ko
  LD [M]  drivers/media/rc/keymaps/rc-azurewave-ad-tu700.ko
  LD [M]  drivers/media/rc/keymaps/rc-beelink-gs1.ko
  LD [M]  drivers/media/rc/keymaps/rc-behold-columbus.ko
  LD [M]  drivers/media/rc/keymaps/rc-behold.ko
  LD [M]  drivers/media/rc/keymaps/rc-budget-ci-old.ko
  LD [M]  drivers/media/rc/keymaps/rc-cinergy-1400.ko
  LD [M]  drivers/media/rc/keymaps/rc-cinergy.ko
  LD [M]  drivers/media/rc/keymaps/rc-ct-90405.ko
  LD [M]  drivers/media/rc/keymaps/rc-d680-dmb.ko
  LD [M]  drivers/media/rc/keymaps/rc-delock-61959.ko
  LD [M]  drivers/media/rc/keymaps/rc-dib0700-nec.ko
  LD [M]  drivers/media/rc/keymaps/rc-dib0700-rc5.ko
  LD [M]  drivers/media/rc/keymaps/rc-digitalnow-tinytwin.ko
  LD [M]  drivers/media/rc/keymaps/rc-digittrade.ko
  LD [M]  drivers/media/rc/keymaps/rc-dm1105-nec.ko
  LD [M]  drivers/media/rc/keymaps/rc-dntv-live-dvb-t.ko
  LD [M]  drivers/media/rc/keymaps/rc-dntv-live-dvbt-pro.ko
  LD [M]  drivers/media/rc/keymaps/rc-dtt200u.ko
  LD [M]  drivers/media/rc/keymaps/rc-dvbsky.ko
  LD [M]  drivers/media/rc/keymaps/rc-dvico-mce.ko
  LD [M]  drivers/media/rc/keymaps/rc-dvico-portable.ko
  LD [M]  drivers/media/rc/keymaps/rc-em-terratec.ko
  LD [M]  drivers/media/rc/keymaps/rc-encore-enltv-fm53.ko
  LD [M]  drivers/media/rc/keymaps/rc-encore-enltv.ko
  LD [M]  drivers/media/rc/keymaps/rc-encore-enltv2.ko
  LD [M]  drivers/media/rc/keymaps/rc-evga-indtube.ko
  LD [M]  drivers/media/rc/keymaps/rc-eztv.ko
  LD [M]  drivers/media/rc/keymaps/rc-flydvb.ko
  LD [M]  drivers/media/rc/keymaps/rc-flyvideo.ko
  LD [M]  drivers/media/rc/keymaps/rc-fusionhdtv-mce.ko
  LD [M]  drivers/media/rc/keymaps/rc-gadmei-rm008z.ko
  LD [M]  drivers/media/rc/keymaps/rc-geekbox.ko
  LD [M]  drivers/media/rc/keymaps/rc-genius-tvgo-a11mce.ko
  LD [M]  drivers/media/rc/keymaps/rc-gotview7135.ko
  LD [M]  drivers/media/rc/keymaps/rc-hauppauge.ko
  LD [M]  drivers/media/rc/keymaps/rc-hisi-poplar.ko
  LD [M]  drivers/media/rc/keymaps/rc-hisi-tv-demo.ko
  LD [M]  drivers/media/rc/keymaps/rc-imon-mce.ko
  LD [M]  drivers/media/rc/keymaps/rc-imon-pad.ko
  LD [M]  drivers/media/rc/keymaps/rc-imon-rsc.ko
  LD [M]  drivers/media/rc/keymaps/rc-iodata-bctv7e.ko
  LD [M]  drivers/media/rc/keymaps/rc-it913x-v1.ko
  LD [M]  drivers/media/rc/keymaps/rc-it913x-v2.ko
  LD [M]  drivers/media/rc/keymaps/rc-kaiomy.ko
  LD [M]  drivers/media/rc/keymaps/rc-khadas.ko
  LD [M]  drivers/media/rc/keymaps/rc-khamsin.ko
  LD [M]  drivers/media/rc/keymaps/rc-kworld-315u.ko
  LD [M]  drivers/media/rc/keymaps/rc-kworld-pc150u.ko
  LD [M]  drivers/media/rc/keymaps/rc-kworld-plus-tv-analog.ko
  LD [M]  drivers/media/rc/keymaps/rc-leadtek-y04g0051.ko
  LD [M]  drivers/media/rc/keymaps/rc-lme2510.ko
  LD [M]  drivers/media/rc/keymaps/rc-manli.ko
  LD [M]  drivers/media/rc/keymaps/rc-mecool-kii-pro.ko
  LD [M]  drivers/media/rc/keymaps/rc-mecool-kiii-pro.ko
  LD [M]  drivers/media/rc/keymaps/rc-medion-x10-digitainer.ko
  LD [M]  drivers/media/rc/keymaps/rc-medion-x10.ko
  LD [M]  drivers/media/rc/keymaps/rc-medion-x10-or2x.ko
  LD [M]  drivers/media/rc/keymaps/rc-msi-digivox-ii.ko
  LD [M]  drivers/media/rc/keymaps/rc-minix-neo.ko
  LD [M]  drivers/media/rc/keymaps/rc-msi-digivox-iii.ko
  LD [M]  drivers/media/rc/keymaps/rc-msi-tvanywhere-plus.ko
  LD [M]  drivers/media/rc/keymaps/rc-msi-tvanywhere.ko
  LD [M]  drivers/media/rc/keymaps/rc-nebula.ko
  LD [M]  drivers/media/rc/keymaps/rc-nec-terratec-cinergy-xs.ko
  LD [M]  drivers/media/rc/keymaps/rc-norwood.ko
  LD [M]  drivers/media/rc/keymaps/rc-npgtech.ko
  LD [M]  drivers/media/rc/keymaps/rc-odroid.ko
  LD [M]  drivers/media/rc/keymaps/rc-pctv-sedna.ko
  LD [M]  drivers/media/rc/keymaps/rc-pine64.ko
  LD [M]  drivers/media/rc/keymaps/rc-pinnacle-color.ko
  LD [M]  drivers/media/rc/keymaps/rc-pinnacle-grey.ko
  LD [M]  drivers/media/rc/keymaps/rc-pinnacle-pctv-hd.ko
  LD [M]  drivers/media/rc/keymaps/rc-pixelview-002t.ko
  LD [M]  drivers/media/rc/keymaps/rc-pixelview-mk12.ko
  LD [M]  drivers/media/rc/keymaps/rc-pixelview-new.ko
  LD [M]  drivers/media/rc/keymaps/rc-pixelview.ko
  LD [M]  drivers/media/rc/keymaps/rc-powercolor-real-angel.ko
  LD [M]  drivers/media/rc/keymaps/rc-proteus-2309.ko
  LD [M]  drivers/media/rc/keymaps/rc-purpletv.ko
  LD [M]  drivers/media/rc/keymaps/rc-pv951.ko
  LD [M]  drivers/media/rc/keymaps/rc-rc6-mce.ko
  LD [M]  drivers/media/rc/keymaps/rc-real-audio-220-32-keys.ko
  LD [M]  drivers/media/rc/keymaps/rc-reddo.ko
  LD [M]  drivers/media/rc/keymaps/rc-snapstream-firefly.ko
  LD [M]  drivers/media/rc/keymaps/rc-streamzap.ko
  LD [M]  drivers/media/rc/keymaps/rc-su3000.ko
  LD [M]  drivers/media/rc/keymaps/rc-tanix-tx3mini.ko
  LD [M]  drivers/media/rc/keymaps/rc-tanix-tx5max.ko
  LD [M]  drivers/media/rc/keymaps/rc-tbs-nec.ko
  LD [M]  drivers/media/rc/keymaps/rc-technisat-ts35.ko
  LD [M]  drivers/media/rc/keymaps/rc-technisat-usb2.ko
  LD [M]  drivers/media/rc/keymaps/rc-terratec-cinergy-c-pci.ko
  LD [M]  drivers/media/rc/keymaps/rc-terratec-cinergy-s2-hd.ko
  LD [M]  drivers/media/rc/keymaps/rc-terratec-cinergy-xs.ko
  LD [M]  drivers/media/rc/keymaps/rc-terratec-slim-2.ko
  LD [M]  drivers/media/rc/keymaps/rc-terratec-slim.ko
  LD [M]  drivers/media/rc/keymaps/rc-tevii-nec.ko
  LD [M]  drivers/media/rc/keymaps/rc-tivo.ko
  LD [M]  drivers/media/rc/keymaps/rc-total-media-in-hand-02.ko
  LD [M]  drivers/media/rc/keymaps/rc-total-media-in-hand.ko
  LD [M]  drivers/media/rc/keymaps/rc-trekstor.ko
  LD [M]  drivers/media/rc/keymaps/rc-tt-1500.ko
  LD [M]  drivers/media/rc/keymaps/rc-twinhan-dtv-cab-ci.ko
  LD [M]  drivers/media/rc/keymaps/rc-twinhan1027.ko
  LD [M]  drivers/media/rc/keymaps/rc-vega-s9x.ko
  LD [M]  drivers/media/rc/keymaps/rc-videomate-m1f.ko
  LD [M]  drivers/media/rc/keymaps/rc-videomate-s350.ko
  LD [M]  drivers/media/rc/keymaps/rc-videomate-tv-pvr.ko
  LD [M]  drivers/media/rc/keymaps/rc-videostrong-kii-pro.ko
  LD [M]  drivers/media/rc/keymaps/rc-wetek-hub.ko
  LD [M]  drivers/media/rc/keymaps/rc-wetek-play2.ko
  LD [M]  drivers/media/rc/keymaps/rc-winfast-usbii-deluxe.ko
  LD [M]  drivers/media/rc/keymaps/rc-winfast.ko
  LD [M]  drivers/media/rc/keymaps/rc-x96max.ko
  LD [M]  drivers/media/rc/keymaps/rc-xbox-360.ko
  LD [M]  drivers/media/rc/keymaps/rc-xbox-dvd.ko
  LD [M]  drivers/media/rc/keymaps/rc-zx-irdec.ko
  LD [M]  drivers/media/rc/rc-core.ko
  LD [M]  drivers/media/rc/sunxi-cir.ko
  LD [M]  drivers/media/tuners/mc44s803.ko
  LD [M]  drivers/media/tuners/mt20xx.ko
  LD [M]  drivers/media/tuners/tda18271.ko
  LD [M]  drivers/media/tuners/tda827x.ko
  LD [M]  drivers/media/tuners/tda8290.ko
  LD [M]  drivers/media/tuners/tda9887.ko
  LD [M]  drivers/media/tuners/tuner-simple.ko
  LD [M]  drivers/media/tuners/tuner-types.ko
  LD [M]  drivers/media/tuners/xc2028.ko
  LD [M]  drivers/media/tuners/xc4000.ko
  LD [M]  drivers/media/tuners/xc5000.ko
  LD [M]  drivers/media/usb/uvc/uvcvideo.ko
  LD [M]  drivers/media/v4l2-core/v4l2-async.ko
  LD [M]  drivers/media/v4l2-core/v4l2-dv-timings.ko
  LD [M]  drivers/media/v4l2-core/v4l2-fwnode.ko
  LD [M]  drivers/media/v4l2-core/v4l2-h264.ko
  LD [M]  drivers/media/v4l2-core/v4l2-mem2mem.ko
  LD [M]  drivers/media/v4l2-core/v4l2-vp9.ko
  LD [M]  drivers/media/v4l2-core/videodev.ko
  LD [M]  drivers/mfd/wcd934x.ko
  LD [M]  drivers/mfd/wm8994.ko
  LD [M]  drivers/misc/eeprom/at24.ko
  LD [M]  drivers/misc/eeprom/at25.ko
  LD [M]  drivers/misc/pci_endpoint_test.ko
  LD [M]  drivers/misc/uacce/uacce.ko
  LD [M]  drivers/mtd/nand/raw/brcmnand/bcm63138_nand.ko
  LD [M]  drivers/mtd/nand/raw/brcmnand/brcmnand.ko
  LD [M]  drivers/mtd/nand/raw/brcmnand/brcmstb_nand.ko
  LD [M]  drivers/mtd/nand/raw/brcmnand/iproc_nand.ko
  LD [M]  drivers/net/can/dev/can-dev.ko
  LD [M]  drivers/net/can/flexcan/flexcan.ko
  LD [M]  drivers/net/can/spi/mcp251xfd/mcp251xfd.ko
  LD [M]  drivers/net/dsa/b53/b53_common.ko
  LD [M]  drivers/net/dsa/b53/b53_srab.ko
  LD [M]  drivers/net/dsa/bcm-sf2.ko
  LD [M]  drivers/net/ethernet/atheros/atl1c/atl1c.ko
  LD [M]  drivers/net/ethernet/broadcom/bcmsysport.ko
  LD [M]  drivers/net/ethernet/broadcom/bnx2x/bnx2x.ko
  LD [M]  drivers/net/ethernet/broadcom/genet/genet.ko
  LD [M]  drivers/net/ethernet/mellanox/mlx4/mlx4_core.ko
  LD [M]  drivers/net/ethernet/mellanox/mlx4/mlx4_en.ko
  LD [M]  drivers/net/ethernet/mellanox/mlx5/core/mlx5_core.ko
  LD [M]  drivers/net/ethernet/qualcomm/emac/qcom-emac.ko
  LD [M]  drivers/net/ethernet/qualcomm/rmnet/rmnet.ko
  LD [M]  drivers/net/ethernet/realtek/r8169.ko
  LD [M]  drivers/net/ethernet/stmicro/stmmac/dwmac-generic.ko
  LD [M]  drivers/net/ethernet/stmicro/stmmac/dwmac-sun8i.ko
  LD [M]  drivers/net/ethernet/stmicro/stmmac/dwmac-sunxi.ko
  LD [M]  drivers/net/ethernet/stmicro/stmmac/stmmac-platform.ko
  LD [M]  drivers/net/ethernet/stmicro/stmmac/stmmac.ko
  LD [M]  drivers/net/macvlan.ko
  LD [M]  drivers/net/macvtap.ko
  LD [M]  drivers/net/mdio.ko
  LD [M]  drivers/net/mdio/mdio-bcm-unimac.ko
  LD [M]  drivers/net/pcs/pcs_xpcs.ko
  LD [M]  drivers/net/phy/ax88796b.ko
  LD [M]  drivers/net/phy/bcm-phy-lib.ko
  LD [M]  drivers/net/phy/bcm54140.ko
  LD [M]  drivers/net/phy/bcm7xxx.ko
  LD [M]  drivers/net/phy/broadcom.ko
  LD [M]  drivers/net/phy/marvell.ko
  LD [M]  drivers/net/phy/marvell10g.ko
  LD [M]  drivers/net/phy/microchip.ko
  LD [M]  drivers/net/phy/smsc.ko
  LD [M]  drivers/net/tap.ko
  LD [M]  drivers/net/usb/asix.ko
  LD [M]  drivers/net/usb/ax88179_178a.ko
  LD [M]  drivers/net/usb/cdc_ether.ko
  LD [M]  drivers/net/usb/cdc_ncm.ko
  LD [M]  drivers/net/usb/cdc_subset.ko
  LD [M]  drivers/net/usb/dm9601.ko
  LD [M]  drivers/net/usb/lan78xx.ko
  LD [M]  drivers/net/usb/mcs7830.ko
  LD [M]  drivers/net/usb/net1080.ko
  LD [M]  drivers/net/usb/pegasus.ko
  LD [M]  drivers/net/usb/plusb.ko
  LD [M]  drivers/net/usb/r8152.ko
  LD [M]  drivers/net/usb/r8153_ecm.ko
  LD [M]  drivers/net/usb/rtl8150.ko
  LD [M]  drivers/net/usb/smsc75xx.ko
  LD [M]  drivers/net/usb/smsc95xx.ko
  LD [M]  drivers/net/usb/sr9800.ko
